C�digo Departamento;C�digo Municipio;C�digo Centro Poblado;Nombre Departamento;Nombre Municipio;Nombre Centro Poblado;Tipo Centro Poblado;Longitud;;Latitud;Distrito;Tipo de Municipio;Area Metropolitana
5;5129;5129000;ANTIOQUIA;CALDAS;CALDAS;CABECERA MUNICIPAL (CM);-75,63361682;;6,091297603;;MUNICIPIO;AREA METROPOLITANA DEL VALLE DE ABURR�
5;5129;5129001;ANTIOQUIA;CALDAS;EL CANO;CENTRO POBLADO (CP);-75,64052971;;6,107707284;;MUNICIPIO;AREA METROPOLITANA DEL VALLE DE ABURR�
5;5129;5129002;ANTIOQUIA;CALDAS;LA RAYA;CENTRO POBLADO (CP);-75,63991303;;6,110440575;;MUNICIPIO;AREA METROPOLITANA DEL VALLE DE ABURR�
5;5129;5129004;ANTIOQUIA;CALDAS;LA MIEL;CENTRO POBLADO (CP);-75,62223694;;6,102581643;;MUNICIPIO;AREA METROPOLITANA DEL VALLE DE ABURR�
5;5129;5129005;ANTIOQUIA;CALDAS;LA CORRALITA;CENTRO POBLADO (CP);-75,62091004;;6,088312488;;MUNICIPIO;AREA METROPOLITANA DEL VALLE DE ABURR�
5;5129;5129007;ANTIOQUIA;CALDAS;EL RAIZAL;CENTRO POBLADO (CP);-75,6451507;;6,087696795;;MUNICIPIO;AREA METROPOLITANA DEL VALLE DE ABURR�
5;5129;5129008;ANTIOQUIA;CALDAS;LA CLARA;CENTRO POBLADO (CP);-75,61954914;;6,048820989;;MUNICIPIO;AREA METROPOLITANA DEL VALLE DE ABURR�
5;5129;5129009;ANTIOQUIA;CALDAS;LA QUIEBRA;CENTRO POBLADO (CP);-75,64827054;;6,060246915;;MUNICIPIO;AREA METROPOLITANA DEL VALLE DE ABURR�
5;5129;5129010;ANTIOQUIA;CALDAS;LA SALADA PARTE BAJA;CENTRO POBLADO (CP);-75,62459726;;6,049846604;;MUNICIPIO;AREA METROPOLITANA DEL VALLE DE ABURR�
5;5129;5129011;ANTIOQUIA;CALDAS;LA TOLVA;CENTRO POBLADO (CP);-75,64098864;;6,058363337;;MUNICIPIO;AREA METROPOLITANA DEL VALLE DE ABURR�
5;5129;5129012;ANTIOQUIA;CALDAS;LA VALERIA;CENTRO POBLADO (CP);-75,64803733;;6,093184475;;MUNICIPIO;AREA METROPOLITANA DEL VALLE DE ABURR�
5;5129;5129013;ANTIOQUIA;CALDAS;LA AGUACATALA;CENTRO POBLADO (CP);-75,64255419;;6,103790504;;MUNICIPIO;AREA METROPOLITANA DEL VALLE DE ABURR�
5;5129;5129014;ANTIOQUIA;CALDAS;LA CORRALITA;CENTRO POBLADO (CP);0;;0;;MUNICIPIO;AREA METROPOLITANA DEL VALLE DE ABURR�
5;5129;5129015;ANTIOQUIA;CALDAS;LA CHUSCALA;CENTRO POBLADO (CP);-75,63958282;;6,082885137;;MUNICIPIO;AREA METROPOLITANA DEL VALLE DE ABURR�
5;5129;5129016;ANTIOQUIA;CALDAS;SALINAS;CENTRO POBLADO (CP);-75,66018531;;6,055834622;;MUNICIPIO;AREA METROPOLITANA DEL VALLE DE ABURR�
5;5134;5134000;ANTIOQUIA;CAMPAMENTO;CAMPAMENTO;CABECERA MUNICIPAL (CM);-75,29808478;;6,979776483;;MUNICIPIO;
5;5134;5134001;ANTIOQUIA;CAMPAMENTO;LA CHIQUITA;CABECERA INSPECCI�N DE POLIC�A (IP);-75,26368709;;6,971593799;;MUNICIPIO;
5;5134;5134002;ANTIOQUIA;CAMPAMENTO;LA SOLITA;CASER�O (CAS);-75,27781169;;7,056525944;;MUNICIPIO;
5;5134;5134003;ANTIOQUIA;CAMPAMENTO;LLANADAS;CASER�O (CAS);-75,27243376;;7,039035694;;MUNICIPIO;
5;5138;5138000;ANTIOQUIA;CA�ASGORDAS;CA�ASGORDAS;CABECERA MUNICIPAL (CM);-76,02822372;;6,753844383;;MUNICIPIO;
5;5138;5138001;ANTIOQUIA;CA�ASGORDAS;BUENOS AIRES - PARTE ALTA;CASER�O (CAS);-76,0096627;;6,726222629;;MUNICIPIO;
5;5138;5138002;ANTIOQUIA;CA�ASGORDAS;CESTILLAL;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,07359406;;6,853118154;;MUNICIPIO;
5;5138;5138003;ANTIOQUIA;CA�ASGORDAS;JUNTAS DE URAMITA;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,03120987;;6,921231274;;MUNICIPIO;
5;5138;5138005;ANTIOQUIA;CA�ASGORDAS;SAN PASCUAL;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,04741216;;6,846605744;;MUNICIPIO;
5;5138;5138009;ANTIOQUIA;CA�ASGORDAS;VILLA VICTORIA;CASER�O (CAS);-76,02811179;;6,926098815;;MUNICIPIO;
5;5142;5142000;ANTIOQUIA;CARACOL�;CARACOL�;CABECERA MUNICIPAL (CM);-74,75745429;;6,409851758;;MUNICIPIO;
5;5145;5145000;ANTIOQUIA;CARAMANTA;CARAMANTA;CABECERA MUNICIPAL (CM);-75,64387127;;5,548534272;;MUNICIPIO;
5;5145;5145001;ANTIOQUIA;CARAMANTA;ALEGR�AS;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,6073942;;5,546418396;;MUNICIPIO;
5;5145;5145002;ANTIOQUIA;CARAMANTA;SUCRE;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,60652485;;5,579747931;;MUNICIPIO;
5;5147;5147000;ANTIOQUIA;CAREPA;CAREPA;CABECERA MUNICIPAL (CM);-76,65321074;;7,755115482;;MUNICIPIO;
5;5147;5147003;ANTIOQUIA;CAREPA;PIEDRAS BLANCAS;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,5562284;;7,745779897;;MUNICIPIO;
5;5147;5147004;ANTIOQUIA;CAREPA;ZUNGO EMBARCADERO - PUEBLO NUEVO;CASER�O (CAS);-76,73921731;;7,847151717;;MUNICIPIO;
5;5147;5147005;ANTIOQUIA;CAREPA;ZUNGO EMBARCADERO - 11 DE NOVIEMBRE;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,73449148;;7,846802821;;MUNICIPIO;
5;5147;5147006;ANTIOQUIA;CAREPA;CASA VERDE;CASER�O (CAS);-76,65375906;;7,789789942;;MUNICIPIO;
5;5147;5147007;ANTIOQUIA;CAREPA;EL ENCANTO;CASER�O (CAS);-76,7109175;;7,748990111;;MUNICIPIO;
5;5147;5147008;ANTIOQUIA;CAREPA;ZUNGO EMBARCADERO - 28 DE OCTUBRE;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,74276447;;7,850592915;;MUNICIPIO;
5;5147;5147009;ANTIOQUIA;CAREPA;BELENCITO;CASER�O (CAS);-76,50820773;;7,801251861;;MUNICIPIO;
5;5147;5147010;ANTIOQUIA;CAREPA;BOSQUES DE LOS ALMENDROS;CASER�O (CAS);-76,64954634;;7,789352446;;MUNICIPIO;
5;5147;5147011;ANTIOQUIA;CAREPA;CAREPITA CANALUNO;CASER�O (CAS);-76,75427052;;7,831244694;;MUNICIPIO;
5;5147;5147012;ANTIOQUIA;CAREPA;SACRAMENTO LA LUCHA;CASER�O (CAS);-76,66102253;;7,789551419;;MUNICIPIO;
5;5147;5147013;ANTIOQUIA;CAREPA;LOS NARANJALES;CENTRO POBLADO (CP);-76,71321433;;7,819455169;;MUNICIPIO;
5;5147;5147014;ANTIOQUIA;CAREPA;VIJAGUAL;CENTRO POBLADO (CP);-76,65667939;;7,789175698;;MUNICIPIO;
5;5148;5148000;ANTIOQUIA;EL CARMEN DE VIBORAL;EL CARMEN DE VIBORAL;CABECERA MUNICIPAL (CM);-75,33426202;;6,083473267;;MUNICIPIO;
5;5148;5148003;ANTIOQUIA;EL CARMEN DE VIBORAL;AGUAS CLARAS;CASER�O (CAS);-75,37718762;;6,073012822;;MUNICIPIO;
5;5148;5148005;ANTIOQUIA;EL CARMEN DE VIBORAL;LA CHAPA;CASER�O (CAS);-75,31689042;;6,052813682;;MUNICIPIO;
5;5148;5148006;ANTIOQUIA;EL CARMEN DE VIBORAL;CAMPO ALEGRE;CASER�O (CAS);-75,32545097;;6,060715741;;MUNICIPIO;
5;5148;5148008;ANTIOQUIA;EL CARMEN DE VIBORAL;LA AURORA - LAS BRISAS;CASER�O (CAS);-75,32712099;;6,08443662;;MUNICIPIO;
5;5150;5150000;ANTIOQUIA;CAROLINA;CAROLINA DEL PR�NCIPE;CABECERA MUNICIPAL (CM);-75,28316805;;6,72597626;;MUNICIPIO;
5;5154;5154000;ANTIOQUIA;CAUCASIA;CAUCASIA;CABECERA MUNICIPAL (CM);-75,19827846;;7,977340978;;MUNICIPIO;
5;5154;5154003;ANTIOQUIA;CAUCASIA;CUTUR�;CABECERA CORREGIMIENTO MUNICIPAL (C);-74,78696564;;7,726993664;;MUNICIPIO;
5;5154;5154006;ANTIOQUIA;CAUCASIA;MARGENTO;CABECERA CORREGIMIENTO MUNICIPAL (C);-74,95353894;;8,035898787;;MUNICIPIO;
5;5154;5154008;ANTIOQUIA;CAUCASIA;PALANCA;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,02219837;;8,009722653;;MUNICIPIO;
5;5154;5154009;ANTIOQUIA;CAUCASIA;PALOMAR;CABECERA CORREGIMIENTO MUNICIPAL (C);-74,97613949;;8,002381121;;MUNICIPIO;
5;5154;5154012;ANTIOQUIA;CAUCASIA;SANTA ROSITA;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,32577822;;7,921447357;;MUNICIPIO;
5;5154;5154020;ANTIOQUIA;CAUCASIA;PUERTO TRIANA;CABECERA CORREGIMIENTO MUNICIPAL (C);-74,89295378;;7,683763083;;MUNICIPIO;
5;5154;5154022;ANTIOQUIA;CAUCASIA;LA ILUSI�N;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,09030296;;8,023087215;;MUNICIPIO;
5;5154;5154023;ANTIOQUIA;CAUCASIA;CACER�;CABECERA CORREGIMIENTO MUNICIPAL (C);-74,92855895;;7,802368325;;MUNICIPIO;
5;5154;5154024;ANTIOQUIA;CAUCASIA;EL PANDO;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,06970316;;7,793436993;;MUNICIPIO;
5;5154;5154025;ANTIOQUIA;CAUCASIA;CAMPO ALEGRE;CABECERA CORREGIMIENTO MUNICIPAL (C);0;;0;;MUNICIPIO;
5;5154;5154026;ANTIOQUIA;CAUCASIA;EL CHINO;CENTRO POBLADO (CP);-75,0943609;;8,009848319;;MUNICIPIO;
5;5154;5154027;ANTIOQUIA;CAUCASIA;LA ESMERALDA;CENTRO POBLADO (CP);-75,13811568;;8,011782814;;MUNICIPIO;
5;5154;5154031;ANTIOQUIA;CAUCASIA;VILLA DEL SOCORRO;CENTRO POBLADO (CP);-75,00731342;;8,048090144;;MUNICIPIO;
5;5154;5154032;ANTIOQUIA;CAUCASIA;CASER�O CONJUNTO CA�A FISTULA;CASER�O (CAS);-75,16482211;;7,94982702;;MUNICIPIO;
5;5154;5154033;ANTIOQUIA;CAUCASIA;PUEBLO NUEVO;CENTRO POBLADO (CP);-74,95952895;;8,04058916;;MUNICIPIO;
5;5172;5172000;ANTIOQUIA;CHIGOROD�;CHIGOROD�;CABECERA MUNICIPAL (CM);-76,68121461;;7,666300691;;MUNICIPIO;
5;5172;5172003;ANTIOQUIA;CHIGOROD�;BARRANQUILLITA;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,6964089;;7,569863766;;MUNICIPIO;
5;5172;5172007;ANTIOQUIA;CHIGOROD�;GUAP� CARRETERAS;CENTRO POBLADO (CP);-76,61344427;;7,556873711;;MUNICIPIO;
5;5172;5172013;ANTIOQUIA;CHIGOROD�;JURAD�;CENTRO POBLADO (CP);-76,58038721;;7,501119225;;MUNICIPIO;
5;5172;5172014;ANTIOQUIA;CHIGOROD�;CAMPITAS;CENTRO POBLADO (CP);0;;0;;MUNICIPIO;
5;5172;5172015;ANTIOQUIA;CHIGOROD�;CHAMPITA SECTOR LA GRANJA;CENTRO POBLADO (CP);-76,68534312;;7,648475372;;MUNICIPIO;
5;5190;5190000;ANTIOQUIA;CISNEROS;CISNEROS;CABECERA MUNICIPAL (CM);-75,08720513;;6,537763048;;MUNICIPIO;
5;5197;5197000;ANTIOQUIA;COCORN�;COCORN�;CABECERA MUNICIPAL (CM);-75,18548172;;6,058306168;;MUNICIPIO;
5;5197;5197005;ANTIOQUIA;COCORN�;LA PI�UELA;CENTRO POBLADO (CP);-75,1411998;;6,01116838;;MUNICIPIO;
5;5197;5197013;ANTIOQUIA;COCORN�;EL MOLINO;CENTRO POBLADO (CP);-75,15634839;;6,058848928;;MUNICIPIO;
5;5206;5206000;ANTIOQUIA;CONCEPCI�N;CONCEPCI�N;CABECERA MUNICIPAL (CM);-75,25760124;;6,394353976;;MUNICIPIO;
5;5209;5209000;ANTIOQUIA;CONCORDIA;CONCORDIA;CABECERA MUNICIPAL (CM);-75,90845352;;6,046086596;;MUNICIPIO;
5;5209;5209001;ANTIOQUIA;CONCORDIA;EL SOCORRO;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,90115551;;6,12129187;;MUNICIPIO;
5;5209;5209006;ANTIOQUIA;CONCORDIA;EL GOLPE;CABECERA INSPECCI�N DE POLIC�A (IP);-75,84107204;;6,00681432;;MUNICIPIO;
5;5209;5209007;ANTIOQUIA;CONCORDIA;SALAZAR;CASER�O (CAS);-75,90959518;;6,038475053;;MUNICIPIO;
5;5212;5212000;ANTIOQUIA;COPACABANA;COPACABANA;CABECERA MUNICIPAL (CM);-75,50934351;;6,348639471;;MUNICIPIO;AREA METROPOLITANA DEL VALLE DE ABURR�
5;5212;5212005;ANTIOQUIA;COPACABANA;EL SALADO;CENTRO POBLADO (CP);-75,49098243;;6,347396709;;MUNICIPIO;AREA METROPOLITANA DEL VALLE DE ABURR�
5;5212;5212008;ANTIOQUIA;COPACABANA;CABUYAL;CENTRO POBLADO (CP);-75,49989994;;6,327965705;;MUNICIPIO;AREA METROPOLITANA DEL VALLE DE ABURR�
5;5212;5212011;ANTIOQUIA;COPACABANA;ZARZAL (LA LUZ);CASER�O (CAS);0;;0;;MUNICIPIO;AREA METROPOLITANA DEL VALLE DE ABURR�
5;5212;5212017;ANTIOQUIA;COPACABANA;EL LLANO;CENTRO POBLADO (CP);-75,5164442;;6,33077935;;MUNICIPIO;AREA METROPOLITANA DEL VALLE DE ABURR�
5;5212;5212018;ANTIOQUIA;COPACABANA;EL CONVENTO;CENTRO POBLADO (CP);0;;0;;MUNICIPIO;AREA METROPOLITANA DEL VALLE DE ABURR�
5;5212;5212019;ANTIOQUIA;COPACABANA;EL NORAL;CENTRO POBLADO (CP);0;;0;;MUNICIPIO;AREA METROPOLITANA DEL VALLE DE ABURR�
5;5234;5234000;ANTIOQUIA;DABEIBA;DABEIBA;CABECERA MUNICIPAL (CM);-76,26161782;;6,998115752;;MUNICIPIO;
5;5234;5234004;ANTIOQUIA;DABEIBA;SAN JOS� DE URAMA;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,14474959;;7,017486028;;MUNICIPIO;
5;5234;5234008;ANTIOQUIA;DABEIBA;ARMENIA - CAMPARRUSIA;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,03710952;;7,000535267;;MUNICIPIO;
5;5234;5234010;ANTIOQUIA;DABEIBA;LAS CRUCES DE URAMA;CABECERA INSPECCI�N DE POLIC�A (IP);-76,19954972;;7,01850899;;MUNICIPIO;
5;5234;5234012;ANTIOQUIA;DABEIBA;CHIMIAD� LLANO GRANDE;CABECERA INSPECCI�N DE POLIC�A (IP);-76,24479798;;7,075008113;;MUNICIPIO;
5;5234;5234014;ANTIOQUIA;DABEIBA;EL BOT�N;CASER�O (CAS);-76,25551175;;6,924550025;;MUNICIPIO;
5;5234;5234017;ANTIOQUIA;DABEIBA;BETANIA PUENTE NUEVO;CASER�O (CAS);-76,0470325;;6,989356794;;MUNICIPIO;
5;5234;5234018;ANTIOQUIA;DABEIBA;CARA COL�N;CASER�O (CAS);-76,27046493;;7,028350686;;MUNICIPIO;
5;5234;5234019;ANTIOQUIA;DABEIBA;LA BALSITA;CASER�O (CAS);-76,12471826;;7,054496546;;MUNICIPIO;
5;5237;5237000;ANTIOQUIA;DONMAT�AS;DONMAT�AS;CABECERA MUNICIPAL (CM);-75,39267513;;6,485607239;;MUNICIPIO;
5;5237;5237001;ANTIOQUIA;DONMAT�AS;BELLAVISTA;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,28497474;;6,540110324;;MUNICIPIO;
5;5237;5237003;ANTIOQUIA;DONMAT�AS;ARENALES;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,25185358;;6,543935143;;MUNICIPIO;
5;5237;5237004;ANTIOQUIA;DONMAT�AS;MONTERA;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,28514904;;6,506589876;;MUNICIPIO;
5;5237;5237005;ANTIOQUIA;DONMAT�AS;PRADERA;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,26499451;;6,510882572;;MUNICIPIO;
5;5240;5240000;ANTIOQUIA;EB�JICO;EB�JICO;CABECERA MUNICIPAL (CM);-75,76621366;;6,326056635;;MUNICIPIO;
5;5240;5240001;ANTIOQUIA;EB�JICO;BRASIL;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,73245333;;6,339734105;;MUNICIPIO;
5;5240;5240003;ANTIOQUIA;EB�JICO;SEVILLA;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,7846152;;6,294264402;;MUNICIPIO;
5;5240;5240008;ANTIOQUIA;EB�JICO;EL ZARZAL;CABECERA INSPECCI�N DE POLIC�A (IP);-75,75477123;;6,306885434;;MUNICIPIO;
5;5240;5240011;ANTIOQUIA;EB�JICO;LA CLARA;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,7608971;;6,278426128;;MUNICIPIO;
5;5240;5240012;ANTIOQUIA;EB�JICO;FATIMA;CENTRO POBLADO (CP);-75,76955059;;6,318342058;;MUNICIPIO;
5;5250;5250000;ANTIOQUIA;EL BAGRE;EL BAGRE;CABECERA MUNICIPAL (CM);-74,79909701;;7,597521886;;MUNICIPIO;
5;5250;5250002;ANTIOQUIA;EL BAGRE;PUERTO CLAVER;CABECERA CORREGIMIENTO MUNICIPAL (C);-74,7524971;;7,711546107;;MUNICIPIO;
5;5250;5250004;ANTIOQUIA;EL BAGRE;PUERTO L�PEZ;CENTRO POBLADO (CP);-74,68939278;;7,438715547;;MUNICIPIO;
5;5250;5250005;ANTIOQUIA;EL BAGRE;EL REAL;CABECERA CORREGIMIENTO MUNICIPAL (C);-74,78307089;;7,624618822;;MUNICIPIO;
5;5250;5250006;ANTIOQUIA;EL BAGRE;LA CORONA;CABECERA CORREGIMIENTO MUNICIPAL (C);-74,67138304;;7,631197678;;MUNICIPIO;
5;5250;5250007;ANTIOQUIA;EL BAGRE;LAS NEGRITAS;CABECERA CORREGIMIENTO MUNICIPAL (C);-74,68859423;;7,464437172;;MUNICIPIO;
5;5250;5250008;ANTIOQUIA;EL BAGRE;LAS SARDINAS EL PUENTE;CABECERA CORREGIMIENTO MUNICIPAL (C);-74,80281316;;7,562264774;;MUNICIPIO;
5;5250;5250009;ANTIOQUIA;EL BAGRE;SANTA B�RBARA;CABECERA CORREGIMIENTO MUNICIPAL (C);-74,70904174;;7,824328707;;MUNICIPIO;
5;5250;5250010;ANTIOQUIA;EL BAGRE;MUQUI;CABECERA CORREGIMIENTO MUNICIPAL (C);-74,69987278;;7,792379176;;MUNICIPIO;
5;5250;5250011;ANTIOQUIA;EL BAGRE;BORRACHERA;CABECERA CORREGIMIENTO MUNICIPAL (C);-74,75660062;;7,54502571;;MUNICIPIO;
5;5250;5250012;ANTIOQUIA;EL BAGRE;CA�O CLARO;CABECERA CORREGIMIENTO MUNICIPAL (C);-74,69569785;;7,475303995;;MUNICIPIO;
5;5250;5250013;ANTIOQUIA;EL BAGRE;LOS ALMENDROS;CABECERA CORREGIMIENTO MUNICIPAL (C);-74,6821017;;7,464971978;;MUNICIPIO;
5;5264;5264000;ANTIOQUIA;ENTRERR�OS;ENTRERR�OS;CABECERA MUNICIPAL (CM);-75,51780569;;6,566482347;;MUNICIPIO;
5;5266;5266000;ANTIOQUIA;ENVIGADO;ENVIGADO;CABECERA MUNICIPAL (CM);-75,58300894;;6,167005893;;MUNICIPIO;AREA METROPOLITANA DEL VALLE DE ABURR�
5;5266;5266001;ANTIOQUIA;ENVIGADO;LAS PALMAS;CENTRO POBLADO (CP);-75,53358632;;6,153499846;;MUNICIPIO;AREA METROPOLITANA DEL VALLE DE ABURR�
5;5266;5266005;ANTIOQUIA;ENVIGADO;EL CRISTO;CENTRO POBLADO (CP);-75,57851428;;6,144811002;;MUNICIPIO;AREA METROPOLITANA DEL VALLE DE ABURR�
5;5266;5266006;ANTIOQUIA;ENVIGADO;EL CHINGUI  2;CENTRO POBLADO (CP);-75,57467669;;6,150482011;;MUNICIPIO;AREA METROPOLITANA DEL VALLE DE ABURR�
5;5266;5266007;ANTIOQUIA;ENVIGADO;LA �LTIMA COPA;CENTRO POBLADO (CP);-75,57374233;;6,141883362;;MUNICIPIO;AREA METROPOLITANA DEL VALLE DE ABURR�
5;5266;5266008;ANTIOQUIA;ENVIGADO;PARCELACI�N LA ACUARELA;CENTRO POBLADO (CP);-75,52612103;;6,167043402;;MUNICIPIO;AREA METROPOLITANA DEL VALLE DE ABURR�
5;5266;5266009;ANTIOQUIA;ENVIGADO;PARCELACI�N ALAMOS DEL ESCOBERO;CENTRO POBLADO (CP);-75,56920834;;6,151618285;;MUNICIPIO;AREA METROPOLITANA DEL VALLE DE ABURR�
5;5266;5266010;ANTIOQUIA;ENVIGADO;PARCELACI�N ALDEA DE PALMA VERDE;CENTRO POBLADO (CP);-75,53573959;;6,148411333;;MUNICIPIO;AREA METROPOLITANA DEL VALLE DE ABURR�
5;5266;5266011;ANTIOQUIA;ENVIGADO;PARCELACI�N CONDOMINIO CAMPESTRE SERRAN�A;CENTRO POBLADO (CP);-75,52238609;;6,161352342;;MUNICIPIO;AREA METROPOLITANA DEL VALLE DE ABURR�
5;5266;5266012;ANTIOQUIA;ENVIGADO;PARCELACI�N CASAS BELLO MONTE;CENTRO POBLADO (CP);-75,51961516;;6,155561245;;MUNICIPIO;AREA METROPOLITANA DEL VALLE DE ABURR�
5;5266;5266013;ANTIOQUIA;ENVIGADO;PARCELACI�N FIORE CASAS DE CAMPO;CENTRO POBLADO (CP);-75,56586189;;6,155374609;;MUNICIPIO;AREA METROPOLITANA DEL VALLE DE ABURR�
5;5266;5266014;ANTIOQUIA;ENVIGADO;PARCELACI�N CONJUNTO RESIDENCIAL BELLA TIERRA;CENTRO POBLADO (CP);-75,51919489;;6,162909314;;MUNICIPIO;AREA METROPOLITANA DEL VALLE DE ABURR�
5;5266;5266015;ANTIOQUIA;ENVIGADO;PARCELACI�N ENCENILLOS;CENTRO POBLADO (CP);-75,52856214;;6,177326236;;MUNICIPIO;AREA METROPOLITANA DEL VALLE DE ABURR�
5;5266;5266016;ANTIOQUIA;ENVIGADO;PARCELACI�N ESCOBERO;CENTRO POBLADO (CP);-75,55918959;;6,144883693;;MUNICIPIO;AREA METROPOLITANA DEL VALLE DE ABURR�
5;5266;5266017;ANTIOQUIA;ENVIGADO;PARCELACI�N HACIENDA ARRAYANES;CENTRO POBLADO (CP);-75,53752498;;6,166016725;;MUNICIPIO;AREA METROPOLITANA DEL VALLE DE ABURR�
5;5266;5266018;ANTIOQUIA;ENVIGADO;PARCELACI�N LAS PALMITAS;CENTRO POBLADO (CP);-75,51248988;;6,156990539;;MUNICIPIO;AREA METROPOLITANA DEL VALLE DE ABURR�
5;5266;5266019;ANTIOQUIA;ENVIGADO;PARCELACI�N LEMONT;CENTRO POBLADO (CP);0;;0;;MUNICIPIO;AREA METROPOLITANA DEL VALLE DE ABURR�
5;5266;5266020;ANTIOQUIA;ENVIGADO;PARCELACI�N PRADO LARGO;CENTRO POBLADO (CP);-75,52735504;;6,158118804;;MUNICIPIO;AREA METROPOLITANA DEL VALLE DE ABURR�
5;5266;5266021;ANTIOQUIA;ENVIGADO;PARCELACI�N SAN SEBASTI�N;CENTRO POBLADO (CP);0;;0;;MUNICIPIO;AREA METROPOLITANA DEL VALLE DE ABURR�
5;5266;5266022;ANTIOQUIA;ENVIGADO;PARCELACI�N TORRE LUNERA;CENTRO POBLADO (CP);-75,52128875;;6,154145384;;MUNICIPIO;AREA METROPOLITANA DEL VALLE DE ABURR�
5;5266;5266023;ANTIOQUIA;ENVIGADO;PARCELACI�N URBANIZACI�N PAPIROS;CENTRO POBLADO (CP);-75,52316941;;6,147755835;;MUNICIPIO;AREA METROPOLITANA DEL VALLE DE ABURR�
5;5266;5266024;ANTIOQUIA;ENVIGADO;PARCELACI�N VERANDA;CENTRO POBLADO (CP);-75,52924006;;6,142417539;;MUNICIPIO;AREA METROPOLITANA DEL VALLE DE ABURR�
5;5266;5266025;ANTIOQUIA;ENVIGADO;PARCELACI�N VILLAS DE LA CANDELARIA;CENTRO POBLADO (CP);-75,55084659;;6,15561785;;MUNICIPIO;AREA METROPOLITANA DEL VALLE DE ABURR�
5;5282;5282000;ANTIOQUIA;FREDONIA;FREDONIA;CABECERA MUNICIPAL (CM);-75,67509325;;5,928085547;;MUNICIPIO;
5;5282;5282002;ANTIOQUIA;FREDONIA;LOS PALOMOS;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,67711869;;5,967535609;;MUNICIPIO;
5;5282;5282003;ANTIOQUIA;FREDONIA;MINAS;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,73783819;;5,926411469;;MUNICIPIO;
5;5282;5282004;ANTIOQUIA;FREDONIA;PUENTE IGLESIAS;CABECERA INSPECCI�N DE POLIC�A (IP);-75,70747898;;5,830706452;;MUNICIPIO;
5;5282;5282005;ANTIOQUIA;FREDONIA;MARSELLA;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,68772363;;5,863021627;;MUNICIPIO;
5;5282;5282008;ANTIOQUIA;FREDONIA;EL ZANCUDO;CABECERA INSPECCI�N DE POLIC�A (IP);-75,65592008;;5,890425352;;MUNICIPIO;
5;5284;5284000;ANTIOQUIA;FRONTINO;FRONTINO;CABECERA MUNICIPAL (CM);-76,13076521;;6,776062853;;MUNICIPIO;
5;5284;5284004;ANTIOQUIA;FRONTINO;MURRI - LA BLANQUITA;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,36788816;;6,743564412;;MUNICIPIO;
5;5284;5284005;ANTIOQUIA;FRONTINO;MUSINGA - TABLADITO;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,2043157;;6,772911621;;MUNICIPIO;
5;5284;5284006;ANTIOQUIA;FRONTINO;NUTIBARA;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,2474712;;6,804534075;;MUNICIPIO;
5;5284;5284007;ANTIOQUIA;FRONTINO;PONT�N;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,09307122;;6,74126729;;MUNICIPIO;
5;5284;5284010;ANTIOQUIA;FRONTINO;SAN LAZARO;CASER�O (CAS);-76,14974073;;6,737042163;;MUNICIPIO;
5;5284;5284012;ANTIOQUIA;FRONTINO;JENGAMECODA;CABECERA CORREGIMIENTO MUNICIPAL (C);0;;0;;MUNICIPIO;
5;5306;5306000;ANTIOQUIA;GIRALDO;GIRALDO;CABECERA MUNICIPAL (CM);-75,9521573;;6,680807939;;MUNICIPIO;
5;5306;5306001;ANTIOQUIA;GIRALDO;MANGLAR;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,94894032;;6,694349237;;MUNICIPIO;
